Config,KernelTime (s),Bandwidth (GB/s),Power Usage (W)
bfs360clk_6sms,4.676581803890353,24.25614521208735,5.119798012214446
bfs360clk_7sms,4.014746471325103,28.032729943685833,5.96166532337478
bfs360clk_8sms,3.517645615082242,31.776276346671356,6.802034117770923
bfs360clk_9sms,3.1305191722533854,35.491175125132976,7.641094959188923
bfs360clk_10sms,2.8204679952367355,39.180807761141054,8.478995528385006
bfs360clk_11sms,2.566532043668245,42.84785696743979,9.315853637293754
bfs360clk_12sms,2.3547234927115577,46.4945018585368,10.151765457452086
bfs360clk_13sms,2.175349389175824,50.12254677426776,10.98681097890374
bfs360clk_14sms,2.021480266943214,53.73350971765561,11.821057775001739
bfs360clk_15sms,1.8880305111888693,57.3286850666558,12.654563683246803
bfs360clk_16sms,1.7711831239597742,60.9091892689305,13.487378766204559
bfs360clk_17sms,1.6680172371346853,64.47599491721456,14.319546779011166
bfs360clk_18sms,1.5762596161916334,68.02995667237548,15.15110628949482
bfs360clk_19sms,1.4941145267008116,71.5718313307154,15.982091547966158
bfs360clk_20sms,1.4201445686890681,75.10229359781201,16.812533172909134
bfs360clk_21sms,1.3531855097099448,78.62194865683023,17.642458698830293
bfs360clk_22sms,1.2922843118012346,82.1313423047203,18.471893019242984
bfs360clk_23sms,1.236653301853876,85.63096921634073,19.300858748728007
bfs360clk_24sms,1.1856357826383308,89.12127974878061,20.12937652173937
bfs360clk_25sms,1.1386798850409914,92.60268559393016,20.957465241388253
bfs360clk_26sms,1.0953184454694824,96.07556451259582,21.785142288249826
bfs360clk_27sms,1.055153348292069,99.54026432902903,22.612423696910742
bfs360clk_28sms,1.0178432184516146,102.99710632455658,23.43932430625382
bfs360clk_29sms,0.983093656610359,106.4463881389621,24.265857888186883
bfs360clk_30sms,0.9506494243197628,109.8883862655489,25.092037258545588
bfs360clk_31sms,0.9202881394475723,113.32335820844553,25.917874373151644
bfs360clk_32sms,0.8918151519156258,116.75154435730548,26.74338041142885
bfs360clk_33sms,0.8650593497008112,120.17316962410399,27.56856584952763
bfs360clk_34sms,0.8398697038211709,123.58844487852033,28.393440524552865
bfs360clk_35sms,0.8161124047012376,126.99756821188983,29.218013691207616
bfs360clk_36sms,0.7936684750753833,130.40072605451508,30.042294071939676
bfs360clk_37sms,0.7724317693906826,133.7980941669523,30.866289901496042
bfs360clk_38sms,0.7523072886049527,137.18983852251048,31.690008966643575
bfs360clk_39sms,0.733209753844687,140.57611609545265,32.51345864169354
bfs360clk_40sms,0.7150623936818609,143.95707556713458,33.336645920369826
bfs360clk_41sms,0.6977959086060876,147.33285796046425,34.159577444479204
bfs360clk_42sms,0.6813475831985206,150.70359721152937,34.98225952977472
bfs360clk_43sms,0.6656605219948198,154.0694206859628,35.80469818934741
bfs360clk_44sms,0.6506829893854456,157.43044964655076,36.62689915483462
bfs360clk_45sms,0.6363678373911827,160.78679967769025,37.44886789569358
bfs360clk_46sms,0.6226720079593656,164.1385810715489,38.27060963675609
bfs360clk_47sms,0.6095560986967655,167.4858991801403,39.0921293742515
bfs360clk_48sms,0.5969839828003122,170.828854736984,39.91343189046136
bfs360clk_49sms,0.5849224754534589,174.16754415155725,40.73452176714887
bfs360clk_50sms,0.5733410401917098,177.50205977934846,41.55540339788831
bfs360clk_51sms,0.562211529758711,180.83249016998064,42.37608099940486
bfs360clk_52sms,0.5515079568161798,184.15892029558208,43.196558622022046
bfs360clk_53sms,0.541206290570021,187.48143176132538,44.01684015930294
bfs360clk_54sms,0.5312842759576475,190.80010299983766,44.8369293569612
bfs360clk_55sms,0.5217212725289572,194.11500945099385,45.65682982111004
bfs360clk_56sms,0.5124981105625824,197.4262237284368,46.476545025909104
bfs360clk_57sms,0.5035969623036626,200.73381577402475,47.296078320663554
bfs360clk_58sms,0.49500122650060163,204.03785300127683,48.11543293642317
bfs360clk_59sms,0.4866954246651012,207.33840042877748,48.934611992124964
bfs360clk_60sms,0.47866510768961357,210.6355208044001,49.75361850031797
bfs360clk_61sms,0.47089677163526955,213.9292747211245,50.572455372505146
bfs360clk_62sms,0.4633777816563167,217.219720725146,51.391125424133804
bfs360clk_63sms,0.4560963031582387,220.50691541690415,52.20963137926312
bfs360clk_64sms,0.44904123939945234,223.79091354560092,53.02797587493429
bfs360clk_65sms,0.44220217484360513,227.0717680977224,53.84616146526667
bfs360clk_66sms,0.43556932365339235,230.34953038003113,54.66419062530104
bfs360clk_67sms,0.42913348278945446,233.6242500974529,55.482065754609216
bfs360clk_68sms,0.4228859892409522,236.89597542624344,56.29978918068745
bfs360clk_69sms,0.4168186809692358,240.1647530827868,57.11736316214957
bfs360clk_70sms,0.4109238611938077,243.4306283883449,57.934789891734454
bfs360clk_71sms,0.4051942656915092,246.6936453300518,58.75207149914105
bfs360clk_72sms,0.3996230328163804,249.95384661841987,59.56921005370326
bfs360clk_73sms,0.3942036759796652,253.21127374160278,60.3862075669156
bfs360clk_74sms,0.38893005835756383,256.46596701664083,61.203065994820136
bfs360clk_75sms,0.38379636961909713,259.71796563789434,62.01978724026404
bfs360clk_76sms,0.3787971044882742,262.96730772285497,62.836373155036135
bfs360clk_77sms,0.37392704297403934,266.2140303555095,63.6528255418909
bfs360clk_78sms,0.369181232118531,269.45816962741776,64.46914615646683
bfs360clk_79sms,0.36455496912930435,272.69976067665095,65.28533670910616
bfs360clk_80sms,0.3600437857745888,275.93883772473015,66.10139886658213
bfs360clk_81sms,0.3556434339325776,279.17543411168884,66.91733425373968
bfs360clk_82sms,0.3513498721963735,282.4095823293786,67.73314445505478
bfs360clk_83sms,0.34715925344567966,285.64131405312554,68.54883101611757
bfs360clk_84sms,0.34306791330478675,288.87066017183776,69.36439544504361
bfs360clk_85sms,0.3390723594139673,292.097650816658,70.17983921381797
bfs360clk_86sms,0.33516926144816156,295.3223153882474,70.99516375957562
bfs360clk_87sms,0.3313554418229109,298.5446825827808,71.81037048582228
bfs360clk_88sms,0.32762786703294816,301.7647804167293,72.62546076359875
bfs360clk_89sms,0.32398363957375254,304.9826362504996,73.44043593259244
bfs360clk_90sms,0.32041999040079217,308.1982768109936,74.25529730219847
bfs360clk_91sms,0.31693427188514905,311.41172821315183,75.07004615253372
bfs360clk_92sms,0.3135239512278129,314.6230159805346,75.88468373540597
bfs360clk_93sms,0.31018660429816647,317.83216506499497,76.69921127524096
bfs360clk_94sms,0.306919909865118,321.03919986549346,77.5136299699692
bfs360clk_95sms,0.3037216441919901,324.24414424609876,78.32794099187525
bfs360clk_96sms,0.30058967596867603,327.4470215532207,79.14214548841083
bfs360clk_97sms,0.2975219615567603,330.64785463211274,79.9562445829741
bfs360clk_98sms,0.2945165405252797,333.84666584268507,80.77023937565667
bfs360clk_99sms,0.29157153145660114,337.04347707466155,81.58413094396013
bfs360clk_100sms,0.2886851280035374,340.2383097621154,82.39792034348324
bfs360clk_101sms,0.28585559518031034,343.43118489741477,83.21160860858184
bfs360clk_102sms,0.2830812658713365,346.62212304460735,84.02519675300252
bfs360clk_103sms,0.2803605375430518,349.81114435227255,84.83868577049117
bfs360clk_104sms,0.2776918691451286,352.9982685658668,85.65207663537798
bfs360clk_105sms,0.27507377818847717,356.1835150395868,86.46537030313986
bfs360clk_106sms,0.2725048379883713,359.3669027477742,87.27856771094133
bfs360clk_107sms,0.26998367506191345,362.5484502958834,88.09166977815485
bfs360clk_108sms,0.267508966669848,365.72817593103304,88.9046774068619
bfs360clk_109sms,0.2650794384934661,368.9060975521605,89.7175914823351
bfs360clk_110sms,0.2626938624380167,372.082232719799,90.53041287350288
bfs360clk_111sms,0.2603510545546587,375.2565986654929,91.34314243339703
bfs360clk_112sms,0.258049873073554,378.4292123008689,92.15578099958412
bfs360clk_113sms,0.25578921654122705,381.60009022637877,92.96832939458146
bfs360clk_114sms,0.2535680220557976,384.7692487397271,93.7807884262583
bfs360clk_115sms,0.25138526359413693,387.9367038439996,94.59315888822289
bfs360clk_116sms,0.249239950425409,391.1024712555041,95.40544156019604
bfs360clk_117sms,0.24713112560583478,394.26656641133695,96.21763720837181
bfs360clk_118sms,0.24505786454986847,397.4290044766874,97.02974658576575
bfs360clk_119sms,0.24301927367329715,400.5898003518898,97.8417704325513
bfs360clk_120sms,0.24101448910407364,403.7489686792357,98.65370947638496
bfs360clk_121sms,0.2390426754569707,406.90652384955547,99.46556443272043
bfs360clk_122sms,0.23710302466839867,410.0624800085789,100.27733600511246
bfs360clk_123sms,0.23519475488796815,413.216851063084,101.08902488551068
bfs360clk_124sms,0.23331710942359857,416.369650686843,101.90063175454372
bfs360clk_125sms,0.23146935573717847,419.5208923263736,102.71215728179435
bfs360clk_126sms,0.22965078448797244,422.67058920650356,103.5236021260656
bfs360clk_127sms,0.22786070862114796,425.81875433575533,104.33496693563852
bfs360clk_128sms,0.22609846249895643,428.96540051155944,105.14625234852181
bfs420clk_1sms,22.713579293501866,4.964140462464276,0.8908253906325901
bfs420clk_2sms,11.586591701480822,9.569410143354947,1.7944729116423475
bfs420clk_3sms,7.815444599889424,14.048292064749681,2.703024168077826
bfs420clk_4sms,5.910521874253065,18.447022437049657,3.614774639878072
bfs420clk_5sms,4.7590101324839,22.787097816939667,4.528911437997103
bfs420clk_6sms,3.9867941716420106,27.08099611558803,5.444954421074399
bfs420clk_7sms,3.432510434533194,31.336870068778893,6.3625856321933725
bfs420clk_8sms,3.0150599698407596,35.5604610624109,7.28157868103273
bfs420clk_9sms,2.689191936887529,39.756028546891486,8.201764038207834
bfs420clk_10sms,2.4276538098984837,43.92685634821782,9.12300994131057
bfs420clk_11sms,2.2130456241176484,48.07555211210707,10.045211006395817
bfs420clk_12sms,2.0337330223367704,52.20423573430038,10.968281008253282
bfs420clk_13sms,1.8816398408337986,56.314663840764055,11.892148079327598
bfs420clk_14sms,1.7509832511244392,60.40831530949591,12.816751391502272
bfs420clk_15sms,1.6375129414931593,64.48645195697704,13.742038788653286
bfs420clk_16sms,1.53803451118857,68.55016278570147,14.66796505185695
bfs420clk_17sms,1.4501004225927792,72.60039699997678,15.594490598954899
bfs420clk_18sms,1.3718035619575089,76.6379891368495,16.521580490420146
bfs420clk_19sms,1.301635730478128,80.66367853030599,17.44920365628139
bfs420clk_20sms,1.2383884162143164,84.67812461850869,18.37733228584823
bfs420clk_21sms,1.1810818010225002,88.6819191459344,19.30594133949266
bfs420clk_22sms,1.1289130494169106,92.67559600854011,20.235008153402983
bfs420clk_23sms,1.0812180312482313,96.659639283919,21.16451211616894
bfs420clk_24sms,1.037442573675571,100.6344898455826,22.09443440157785
bfs420clk_25sms,0.9971205836133389,104.60055085971757,23.024757745909955
bfs420clk_26sms,0.9598571974615147,108.55819239045347,23.95546626083362
bfs420clk_27sms,0.9253156593961677,112.50775528700638,24.88654527505595
bfs420clk_28sms,0.8932069994232267,116.449554487165,25.817981199405413
bfs420clk_29sms,0.8632818378276799,120.38388184249703,26.749761411164286
bfs420clk_30sms,0.8353238216576518,124.31100854864427,27.68187415433395
bfs420clk_31sms,0.8091443260614255,128.23118724724483,28.614308453179177
bfs420clk_32sms,0.7845781448028708,132.14465385302245,29.5470540369115
bfs420clk_33sms,0.7614799609001912,136.0516291494509,30.480101273772476
bfs420clk_34sms,0.7397214373665068,139.9523201884366,31.41344111309398
bfs420clk_35sms,0.7191888044907819,143.84692152315026,32.347065034163606
bfs420clk_36sms,0.6997808474680156,147.73561629809979,33.280965000923956
bfs420clk_37sms,0.6814072189190183,151.61857721648346,34.21513342169654
bfs420clk_38sms,0.6639870166752398,155.49596740158472,35.149563113251965
bfs420clk_39sms,0.6474475793953138,159.36794116629906,36.08424726865526
bfs420clk_40sms,0.6317234620359372,163.23464470269565,37.019179428402936
bfs420clk_41sms,0.6167555605858634,167.09621670171612,37.95435345444085
bfs420clk_42sms,0.6024903612797119,170.95278891162022,38.88976350671198
bfs420clk_43sms,0.5888792941040925,174.80448664254766,39.82540402193335
bfs420clk_44sms,0.5758781740669785,178.65142922352817,40.761269694343255
bfs420clk_45sms,0.563446716630131,182.49373041739983,41.69735545819527
bfs420clk_46sms,0.5515481160618406,186.3314987983625,42.63365647180508
bfs420clk_47sms,0.5401486773746134,190.16483809627053,43.570168102981754
bfs420clk_48sms,0.529217494063175,193.99384751123955,44.50688591569627
bfs420clk_49sms,0.5187261651249307,197.81862200169311,45.44380565785875
bfs420clk_50sms,0.5086485458844126,201.6392525485876,46.38092325009125
bfs420clk_51sms,0.49896052799976,205.45582639822214,47.31823477539689
bfs420clk_52sms,0.4896398447379876,209.26842728575582,48.25573646963747
bfs420clk_53sms,0.48066589819449973,213.07713564130603,49.193424712741994
bfs420clk_54sms,0.4720196056231937,216.88202878028915,50.131296020577274
bfs420clk_55sms,0.46368326245428526,220.6831810794773,51.06934703741935
bfs420clk_56sms,0.45564041992195203,224.48066414008338,52.00757452897131
bfs420clk_57sms,0.44787577551455166,228.27454693904556,52.94597537587862
bfs420clk_58sms,0.4403750747058578,232.06489596955575,53.88454656769859
bfs420clk_59sms,0.43312502263407887,235.8517753717703,54.82328519728482
bfs420clk_60sms,0.426113204572594,239.635247054543,55.7621884555514
bfs420clk_61sms,0.4193280141874398,243.41537080893627,56.701253626585505
bfs420clk_62sms,0.4127585887058217,247.19220441419225,57.64047808307965
bfs420clk_63sms,0.4063947502307476,250.965803736777,58.579859282057974
bfs420clk_64sms,0.4002269525321749,254.73622282305467,59.51939476087336
bfs420clk_65sms,0.394246232727191,258.50351398609325,60.45908213345402
bfs420clk_66sms,0.38844416733272236,262.26772788705927,61.39891908678059
bfs420clk_67sms,0.3828128322357239,266.02891361161426,62.33890337757624
bfs420clk_68sms,0.3773447661791583,269.7871187416914,63.27903282919394
bfs420clk_69sms,0.372032937408486,273.54238942299423,64.21930532868636
bfs420clk_70sms,0.3668707131638554,277.2947704285318,65.15971882404536
bfs420clk_71sms,0.3618518317385299,281.0443052184751,66.10027132159858
bfs420clk_72sms,0.356970376855037,284.7910359965977,67.04096088355276
bfs420clk_73sms,0.35222075413766385,288.5350037635401,67.98178562567279
bfs420clk_74sms,0.34759766948377707,292.27624836711664,68.92274371508803
bfs420clk_75sms,0.3430961091574389,296.014808549868,69.86383336821658
bfs420clk_76sms,0.33871132144731303,299.7507219940442,70.80505284880029
bfs420clk_77sms,0.3344387997472103,303.4840253641895,71.74640046604272
bfs420clk_78sms,0.33027426693210593,307.2147543474858,72.68787457284371
bfs420clk_79sms,0.32621366091529214,310.9429436919999,73.62947356412434
bfs420clk_80sms,0.3222531212837234,314.66862724297016,74.57119587523623
bfs420clk_81sms,0.3183889769187472,318.3918379772528,75.51303998045056
bfs420clk_82sms,0.3146177345184317,322.11260803604745,76.45500439152121
bfs420clk_83sms,0.3109360679457555,325.8309687560034,77.39708765631798
bfs420clk_84sms,0.30734080833410676,329.5469506988086,78.33928835752548
bfs420clk_85sms,0.30382893488797436,333.26058367935013,79.2816051114039
bfs420clk_86sms,0.30039756632246795,336.97189679253324,80.2240365666078
bfs420clk_87sms,0.29704395289047153,340.6809184388353,81.16658140305982
bfs420clk_88sms,0.2937654689508715,344.387676348671,82.10923833087607
bfs420clk_89sms,0.2905596060354722,348.09219760563434,83.05200608934018
bfs420clk_90sms,0.28742396637596485,351.7945086686831,83.99488344592339
bfs420clk_91sms,0.284356256855703,355.49463539332385,84.93786919534806
bfs420clk_92sms,0.2813542833540895,359.1926030518546,85.8809621586922
bfs420clk_93sms,0.27841594545414156,362.8884363527141,86.82416118253302
bfs420clk_94sms,0.27553923148629544,366.5821594589898,87.76746513812697
bfs420clk_95sms,0.2727222138837749,370.27379600612704,88.71087292062482
bfs420clk_96sms,0.26996304482689415,373.96336911888255,89.65438344831955
bfs420clk_97sms,0.267259952155529,377.6509014275633,90.59799566192552
bfs420clk_98sms,0.26461123553067534,381.33641508358573,91.5417085238875
bfs420clk_99sms,0.2620152628275553,385.01993177439266,92.4855210177174
bfs420clk_100sms,0.259470466744125,388.701472737759,93.42943214735826
bfs420clk_101sms,0.25697534161011676,392.3810587755179,94.37344093657319
bfs420clk_102sms,0.25452844038290645,396.0587102667361,95.31754642835864
bfs420clk_103sms,0.25212837181756104,399.7344471803661,96.26174768438068
bfs420clk_104sms,0.24977379779938907,403.4082890874001,97.20604378443296
bfs420clk_105sms,0.24746343082820338,407.0802551725508,98.15043382591556
bfs420clk_106sms,0.2451960316443183,410.750364245481,99.09491692333361
bfs420clk_107sms,0.24297040698704453,414.4186347516043,100.03949220781487
bfs420clk_108sms,0.24078540747712987,418.0850847824765,100.98415882664519
bfs420clk_109sms,0.2386399256152163,421.74973208579684,101.9289159428211
bfs420clk_110sms,0.23653289388896087,425.41259407503804,102.87376273461904
bfs420clk_111sms,0.2344632829819951,429.07368783872107,103.8186983951798
bfs420clk_112sms,0.232430100078383,432.73303014935146,104.76372213210833
bfs420clk_113sms,0.230432387256686,436.39063747203244,105.70883316708746
bfs420clk_114sms,0.2284692199681543,440.0465259727686,106.65403073550546
